session_id,user_id,vehicle_id,station_id,start_time,end_time,duration_min,energy_kWh,session_day,session_type
CS2915,U340,V489,S022,2024-11-07 06:27:00,2024-11-07 07:05:00,38,22.43,Weekday,Regular
CS2916,U090,V412,S062,2024-11-08 17:46:00,2024-11-08 19:41:00,115,82.38,Weekday,Occasional
CS2917,U065,V165,S013,2024-11-01 19:25:00,2024-11-01 21:14:00,109,69.04,Weekday,Regular
CS2918,U278,V145,S055,2024-11-03 13:10:00,2024-11-03 14:49:00,99,84.08,Weekday,Emergency
CS2919,U396,V180,S067,2024-11-13 13:13:00,2024-11-13 15:02:00,109,61.06,Weekday,Emergency
CS2920,U327,V054,S013,2024-11-22 20:59:00,2024-11-22 21:40:00,41,29.73,Weekday,Occasional
CS2921,U242,V020,S068,2024-11-26 21:51:00,2024-11-26 22:59:00,68,27.65,Weekday,Occasional
CS2922,U376,V051,S023,2024-11-01 09:15:00,2024-11-01 10:24:00,69,28.46,Weekday,Regular
CS2923,U108,V017,S053,2024-11-01 10:30:00,2024-11-01 11:04:00,34,18.75,Weekend,Emergency
CS2924,U396,V237,S068,2024-11-25 21:07:00,2024-11-25 21:52:00,45,24.68,Weekday,Emergency
CS2925,U364,V177,S005,2024-11-17 11:17:00,2024-11-17 11:48:00,31,12.04,Weekday,Regular
CS2926,U129,V399,S097,2024-11-01 18:28:00,2024-11-01 19:00:00,32,22.99,Weekend,Occasional
CS2927,U093,V011,S084,2024-11-06 14:46:00,2024-11-06 15:25:00,39,18.79,Weekend,Emergency
CS2928,U392,V496,S054,2024-11-19 16:32:00,2024-11-19 18:12:00,100,34.4,Weekday,Regular
CS2929,U185,V323,S086,2024-11-12 09:52:00,2024-11-12 10:43:00,51,36.86,Weekend,Regular
CS2930,U220,V051,S027,2024-11-06 07:20:00,2024-11-06 08:44:00,84,29.29,Weekend,Emergency
CS2931,U391,V488,S001,2024-11-22 11:31:00,2024-11-22 13:18:00,107,72.88,Weekend,Regular
CS2932,U390,V195,S021,2024-11-22 21:43:00,2024-11-22 23:28:00,105,86.71,Weekday,Emergency
CS2933,U409,V267,S068,2024-11-20 22:59:00,2024-11-21 00:15:00,76,48.63,Weekend,Regular
CS2934,U462,V417,S059,2024-11-05 18:10:00,2024-11-05 19:21:00,71,47.8,Weekday,Emergency
CS2935,U090,V395,S027,2024-11-19 09:35:00,2024-11-19 11:26:00,111,99.97,Weekend,Regular
CS2936,U228,V176,S011,2024-11-23 17:31:00,2024-11-23 19:27:00,116,95.81,Weekend,Emergency
CS2937,U422,V119,S023,2024-11-23 09:28:00,2024-11-23 10:19:00,51,36.77,Weekend,Emergency
CS2938,U252,V397,S066,2024-11-14 09:14:00,2024-11-14 10:16:00,62,28.42,Weekend,Emergency
CS2939,U149,V405,S099,2024-11-18 11:57:00,2024-11-18 13:04:00,67,32.21,Weekday,Emergency
CS2940,U254,V421,S082,2024-11-28 06:52:00,2024-11-28 08:19:00,87,46.88,Weekend,Regular
CS2941,U398,V275,S093,2024-11-18 13:34:00,2024-11-18 15:06:00,92,61.83,Weekday,Emergency
CS2942,U240,V134,S066,2024-11-10 15:54:00,2024-11-10 17:37:00,103,41.41,Weekend,Regular
CS2943,U207,V391,S065,2024-11-27 19:34:00,2024-11-27 20:23:00,49,34.0,Weekday,Regular
CS2944,U460,V165,S048,2024-11-22 08:01:00,2024-11-22 09:26:00,85,62.09,Weekend,Regular
CS2945,U279,V424,S085,2024-11-27 15:24:00,2024-11-27 15:58:00,34,12.61,Weekend,Emergency
CS2946,U377,V387,S064,2024-11-28 18:04:00,2024-11-28 19:25:00,81,55.07,Weekend,Regular
CS2947,U256,V053,S017,2024-11-27 19:57:00,2024-11-27 21:51:00,114,49.14,Weekday,Regular
CS2948,U032,V367,S004,2024-11-01 15:11:00,2024-11-01 16:52:00,101,51.13,Weekday,Occasional
CS2949,U246,V490,S085,2024-11-21 16:32:00,2024-11-21 18:21:00,109,37.31,Weekend,Emergency
CS2950,U091,V167,S054,2024-11-12 08:23:00,2024-11-12 10:15:00,112,44.87,Weekday,Regular
CS2951,U195,V384,S029,2024-11-19 08:25:00,2024-11-19 09:34:00,69,41.87,Weekday,Regular
CS2952,U166,V083,S070,2024-11-03 14:02:00,2024-11-03 15:15:00,73,56.92,Weekday,Regular
CS2953,U160,V419,S095,2024-11-21 11:19:00,2024-11-21 13:02:00,103,45.12,Weekend,Regular
CS2954,U231,V291,S051,2024-11-06 20:07:00,2024-11-06 20:40:00,33,20.91,Weekend,Emergency
CS2955,U004,V395,S084,2024-11-18 22:54:00,2024-11-19 00:15:00,81,61.66,Weekend,Occasional
CS2956,U015,V242,S076,2024-11-13 18:49:00,2024-11-13 19:23:00,34,27.44,Weekend,Occasional
CS2957,U471,V466,S070,2024-11-23 13:41:00,2024-11-23 14:54:00,73,49.61,Weekend,Emergency
CS2958,U075,V127,S062,2024-11-28 13:45:00,2024-11-28 15:01:00,76,28.23,Weekend,Emergency
CS2959,U324,V427,S042,2024-11-05 10:44:00,2024-11-05 12:37:00,113,45.83,Weekend,Occasional
CS2960,U134,V250,S019,2024-11-10 09:50:00,2024-11-10 11:27:00,97,72.65,Weekend,Emergency
CS2961,U465,V461,S015,2024-11-22 09:27:00,2024-11-22 11:11:00,104,65.82,Weekday,Occasional
CS2962,U237,V344,S090,2024-11-27 19:06:00,2024-11-27 19:55:00,49,27.81,Weekend,Occasional
CS2963,U246,V241,S091,2024-11-18 21:21:00,2024-11-18 22:02:00,41,23.44,Weekend,Occasional
CS2964,U031,V365,S065,2024-11-13 20:00:00,2024-11-13 21:40:00,100,47.12,Weekday,Occasional
CS2965,U193,V286,S063,2024-11-27 11:39:00,2024-11-27 13:02:00,83,36.92,Weekend,Regular
CS2966,U231,V147,S007,2024-11-24 21:03:00,2024-11-24 22:36:00,93,82.47,Weekend,Emergency
CS2967,U169,V366,S025,2024-11-24 07:07:00,2024-11-24 08:01:00,54,27.54,Weekday,Occasional
CS2968,U411,V395,S078,2024-11-23 06:34:00,2024-11-23 08:18:00,104,83.93,Weekday,Occasional
CS2969,U169,V133,S007,2024-11-24 15:10:00,2024-11-24 17:10:00,120,62.53,Weekend,Regular
CS2970,U077,V170,S021,2024-11-28 18:00:00,2024-11-28 18:34:00,34,24.57,Weekday,Regular
CS2971,U293,V287,S004,2024-11-07 11:30:00,2024-11-07 12:03:00,33,23.68,Weekday,Emergency
CS2972,U262,V170,S085,2024-11-21 11:24:00,2024-11-21 13:07:00,103,89.03,Weekend,Emergency
CS2973,U147,V321,S062,2024-11-14 16:45:00,2024-11-14 18:05:00,80,56.09,Weekend,Regular
CS2974,U443,V358,S031,2024-11-11 14:21:00,2024-11-11 15:18:00,57,22.56,Weekday,Regular
CS2975,U117,V161,S047,2024-11-13 21:25:00,2024-11-13 22:27:00,62,44.66,Weekday,Emergency
CS2976,U165,V032,S060,2024-11-16 13:09:00,2024-11-16 14:01:00,52,14.08,Weekday,Emergency
CS2977,U229,V122,S037,2024-11-22 12:52:00,2024-11-22 14:12:00,80,60.95,Weekend,Emergency
CS2978,U001,V095,S088,2024-11-19 06:56:00,2024-11-19 08:35:00,99,73.43,Weekday,Emergency
CS2979,U258,V242,S044,2024-11-14 08:16:00,2024-11-14 10:05:00,109,78.51,Weekday,Occasional
CS2980,U053,V078,S082,2024-11-18 17:14:00,2024-11-18 18:38:00,84,64.23,Weekend,Occasional
CS2981,U201,V472,S053,2024-11-14 08:50:00,2024-11-14 10:05:00,75,25.62,Weekend,Emergency
CS2982,U281,V133,S085,2024-11-02 20:05:00,2024-11-02 21:48:00,103,69.11,Weekday,Regular
CS2983,U095,V357,S041,2024-11-01 13:57:00,2024-11-01 14:27:00,30,20.05,Weekday,Occasional
CS2984,U106,V351,S020,2024-11-15 20:41:00,2024-11-15 22:40:00,119,80.32,Weekday,Regular
CS2985,U372,V347,S065,2024-11-15 19:20:00,2024-11-15 20:30:00,70,29.77,Weekend,Emergency
CS2986,U034,V369,S076,2024-11-22 09:25:00,2024-11-22 10:41:00,76,30.1,Weekend,Emergency
CS2987,U197,V171,S037,2024-11-25 14:54:00,2024-11-25 16:40:00,106,57.77,Weekend,Emergency
CS2988,U481,V231,S009,2024-11-25 19:51:00,2024-11-25 20:26:00,35,23.9,Weekday,Occasional
CS2989,U029,V321,S002,2024-11-05 20:16:00,2024-11-05 21:44:00,88,56.94,Weekday,Emergency
CS2990,U293,V057,S003,2024-11-18 14:18:00,2024-11-18 16:17:00,119,34.78,Weekday,Regular
CS2991,U126,V138,S008,2024-11-21 21:40:00,2024-11-21 22:44:00,64,37.89,Weekday,Occasional
CS2992,U254,V279,S056,2024-11-12 20:07:00,2024-11-12 20:40:00,33,14.99,Weekend,Emergency
CS2993,U374,V335,S068,2024-11-06 14:17:00,2024-11-06 15:57:00,100,43.93,Weekday,Regular
CS2994,U327,V268,S031,2024-11-08 10:40:00,2024-11-08 12:39:00,119,86.81,Weekend,Regular
CS2995,U245,V415,S018,2024-11-20 17:36:00,2024-11-20 18:09:00,33,28.36,Weekend,Regular
CS2996,U135,V334,S100,2024-11-19 14:26:00,2024-11-19 15:27:00,61,37.18,Weekend,Regular
CS2997,U211,V372,S076,2024-11-13 10:48:00,2024-11-13 11:43:00,55,45.09,Weekday,Regular
CS2998,U495,V097,S095,2024-11-01 09:57:00,2024-11-01 10:35:00,38,17.11,Weekday,Emergency
CS2999,U415,V223,S071,2024-11-26 18:16:00,2024-11-26 18:54:00,38,12.63,Weekday,Emergency
CS3000,U339,V265,S073,2024-11-15 15:12:00,2024-11-15 16:18:00,66,42.59,Weekend,Regular
CS3001,U183,V419,S044,2024-11-01 16:03:00,2024-11-01 17:43:00,100,40.62,Weekend,Regular
CS3002,U203,V428,S100,2024-11-10 07:40:00,2024-11-10 09:27:00,107,78.39,Weekday,Regular
CS3003,U232,V012,S023,2024-11-14 07:48:00,2024-11-14 09:05:00,77,55.22,Weekday,Occasional
CS3004,U453,V359,S076,2024-11-12 18:38:00,2024-11-12 19:54:00,76,49.4,Weekend,Emergency
CS3005,U429,V437,S084,2024-11-26 21:16:00,2024-11-26 21:47:00,31,20.46,Weekday,Occasional
CS3006,U355,V080,S054,2024-11-08 10:55:00,2024-11-08 12:50:00,115,86.25,Weekend,Emergency
CS3007,U122,V351,S030,2024-11-08 18:51:00,2024-11-08 20:41:00,110,83.61,Weekend,Regular
CS3008,U215,V246,S006,2024-11-09 12:12:00,2024-11-09 13:55:00,103,40.26,Weekday,Emergency
CS3009,U316,V138,S094,2024-11-23 19:24:00,2024-11-23 20:49:00,85,56.09,Weekend,Occasional
CS3010,U244,V360,S074,2024-11-15 18:02:00,2024-11-15 19:59:00,117,80.87,Weekday,Emergency
CS3011,U277,V132,S070,2024-11-11 11:39:00,2024-11-11 12:40:00,61,36.32,Weekend,Regular
CS3012,U371,V162,S013,2024-11-16 22:38:00,2024-11-17 00:25:00,107,66.88,Weekend,Regular
CS3013,U031,V049,S070,2024-11-15 17:40:00,2024-11-15 19:37:00,117,57.4,Weekday,Emergency
CS3014,U313,V042,S019,2024-11-07 06:50:00,2024-11-07 08:48:00,118,98.27,Weekday,Emergency
CS3015,U280,V406,S075,2024-11-22 16:26:00,2024-11-22 18:13:00,107,75.78,Weekday,Emergency
CS3016,U120,V017,S041,2024-11-08 07:53:00,2024-11-08 08:43:00,50,25.92,Weekday,Occasional
CS3017,U349,V414,S061,2024-11-23 09:01:00,2024-11-23 10:11:00,70,35.41,Weekend,Emergency
CS3018,U234,V137,S031,2024-11-17 16:06:00,2024-11-17 17:48:00,102,84.99,Weekday,Emergency
CS3019,U302,V403,S080,2024-11-23 16:52:00,2024-11-23 17:36:00,44,31.57,Weekend,Emergency
CS3020,U147,V047,S008,2024-11-25 22:18:00,2024-11-25 23:19:00,61,22.22,Weekend,Emergency
CS3021,U034,V265,S024,2024-11-12 12:54:00,2024-11-12 14:00:00,66,40.23,Weekend,Regular
CS3022,U156,V177,S036,2024-11-11 09:49:00,2024-11-11 10:46:00,57,18.65,Weekday,Regular
CS3023,U194,V116,S069,2024-11-25 17:39:00,2024-11-25 19:37:00,118,65.6,Weekend,Emergency
CS3024,U285,V427,S040,2024-11-04 22:22:00,2024-11-04 22:55:00,33,13.13,Weekday,Occasional
CS3025,U441,V070,S095,2024-11-25 19:50:00,2024-11-25 21:50:00,120,36.96,Weekend,Regular
CS3026,U390,V018,S019,2024-11-21 17:04:00,2024-11-21 18:00:00,56,19.11,Weekday,Emergency
CS3027,U329,V031,S048,2024-11-13 18:13:00,2024-11-13 19:25:00,72,62.69,Weekday,Occasional
CS3028,U137,V282,S058,2024-11-06 08:16:00,2024-11-06 10:09:00,113,93.72,Weekend,Emergency
CS3029,U221,V394,S081,2024-11-21 18:18:00,2024-11-21 19:13:00,55,31.38,Weekend,Emergency
CS3030,U369,V464,S038,2024-11-28 06:13:00,2024-11-28 08:08:00,115,79.0,Weekday,Regular
CS3031,U083,V070,S073,2024-11-02 20:32:00,2024-11-02 21:58:00,86,29.37,Weekday,Occasional
CS3032,U224,V341,S100,2024-11-23 07:27:00,2024-11-23 08:15:00,48,17.09,Weekend,Regular
CS3033,U462,V383,S072,2024-11-28 11:50:00,2024-11-28 12:32:00,42,30.21,Weekend,Emergency
CS3034,U072,V187,S082,2024-11-25 16:23:00,2024-11-25 18:08:00,105,68.83,Weekday,Occasional
CS3035,U241,V352,S008,2024-11-02 06:34:00,2024-11-02 08:04:00,90,61.82,Weekend,Emergency
CS3036,U023,V169,S048,2024-11-08 15:08:00,2024-11-08 16:45:00,97,35.39,Weekday,Occasional
CS3037,U462,V461,S039,2024-11-16 19:09:00,2024-11-16 20:10:00,61,40.41,Weekday,Occasional
CS3038,U344,V182,S056,2024-11-01 15:18:00,2024-11-01 17:16:00,118,47.78,Weekday,Regular
CS3039,U454,V384,S078,2024-11-26 08:00:00,2024-11-26 08:42:00,42,24.39,Weekend,Regular
CS3040,U273,V181,S047,2024-11-07 18:17:00,2024-11-07 19:29:00,72,23.2,Weekday,Occasional
CS3041,U455,V454,S074,2024-11-25 12:24:00,2024-11-25 13:23:00,59,25.14,Weekend,Regular
CS3042,U372,V031,S099,2024-11-20 15:09:00,2024-11-20 16:04:00,55,39.98,Weekday,Regular
CS3043,U300,V419,S011,2024-11-20 14:49:00,2024-11-20 15:22:00,33,13.13,Weekend,Regular
CS3044,U124,V230,S030,2024-11-11 08:40:00,2024-11-11 09:36:00,56,25.03,Weekend,Occasional
CS3045,U056,V380,S005,2024-11-22 18:44:00,2024-11-22 19:33:00,49,22.15,Weekend,Regular
CS3046,U159,V226,S089,2024-11-25 08:18:00,2024-11-25 10:07:00,109,58.77,Weekday,Emergency
CS3047,U098,V283,S023,2024-11-11 18:54:00,2024-11-11 20:50:00,116,96.36,Weekend,Regular
CS3048,U346,V388,S022,2024-11-08 22:26:00,2024-11-08 23:39:00,73,40.24,Weekend,Regular
CS3049,U179,V186,S079,2024-11-22 10:27:00,2024-11-22 11:03:00,36,21.79,Weekend,Regular
CS3050,U228,V265,S057,2024-11-03 12:00:00,2024-11-03 13:01:00,61,40.43,Weekday,Regular
CS3051,U112,V172,S100,2024-11-22 13:16:00,2024-11-22 14:41:00,85,56.53,Weekday,Emergency
CS3052,U123,V242,S073,2024-11-07 19:57:00,2024-11-07 21:11:00,74,48.12,Weekday,Emergency
CS3053,U244,V131,S097,2024-11-27 16:10:00,2024-11-27 17:06:00,56,20.77,Weekend,Regular
CS3054,U387,V315,S062,2024-11-26 09:05:00,2024-11-26 09:57:00,52,40.19,Weekday,Occasional
CS3055,U226,V370,S087,2024-11-16 20:48:00,2024-11-16 21:22:00,34,15.32,Weekend,Regular
CS3056,U184,V384,S002,2024-11-19 15:36:00,2024-11-19 17:34:00,118,65.47,Weekday,Emergency
CS3057,U433,V452,S080,2024-11-12 09:04:00,2024-11-12 10:20:00,76,52.35,Weekday,Emergency
CS3058,U060,V220,S028,2024-11-24 10:18:00,2024-11-24 11:35:00,77,32.75,Weekend,Occasional
CS3059,U458,V216,S095,2024-11-26 12:20:00,2024-11-26 14:07:00,107,30.33,Weekday,Regular
CS3060,U205,V382,S020,2024-11-01 20:43:00,2024-11-01 22:07:00,84,35.17,Weekday,Emergency
CS3061,U080,V358,S045,2024-11-21 11:43:00,2024-11-21 12:21:00,38,14.24,Weekday,Emergency
CS3062,U498,V301,S098,2024-11-03 08:31:00,2024-11-03 10:18:00,107,66.2,Weekday,Occasional
CS3063,U366,V413,S023,2024-11-17 18:03:00,2024-11-17 19:49:00,106,88.66,Weekend,Emergency
CS3064,U482,V111,S050,2024-11-06 14:52:00,2024-11-06 16:03:00,71,39.26,Weekday,Regular
CS3065,U358,V402,S082,2024-11-19 22:04:00,2024-11-19 22:40:00,36,32.15,Weekend,Regular
CS3066,U301,V342,S006,2024-11-26 20:28:00,2024-11-26 22:19:00,111,100.17,Weekend,Occasional
CS3067,U168,V380,S099,2024-11-11 12:25:00,2024-11-11 13:14:00,49,19.39,Weekday,Occasional
CS3068,U223,V055,S047,2024-11-09 11:27:00,2024-11-09 12:21:00,54,38.04,Weekday,Regular
CS3069,U183,V185,S058,2024-11-20 07:29:00,2024-11-20 08:47:00,78,34.75,Weekend,Occasional
CS3070,U028,V491,S008,2024-11-20 21:59:00,2024-11-20 23:28:00,89,64.08,Weekday,Regular
CS3071,U310,V103,S025,2024-11-15 12:37:00,2024-11-15 14:00:00,83,68.7,Weekend,Regular
CS3072,U153,V045,S024,2024-11-11 20:21:00,2024-11-11 21:28:00,67,39.47,Weekday,Emergency
CS3073,U014,V034,S092,2024-11-02 16:00:00,2024-11-02 17:24:00,84,35.77,Weekday,Occasional
CS3074,U165,V488,S020,2024-11-16 08:46:00,2024-11-16 10:43:00,117,82.33,Weekend,Occasional
CS3075,U309,V477,S075,2024-11-04 06:06:00,2024-11-04 07:40:00,94,57.83,Weekend,Emergency
CS3076,U060,V393,S055,2024-11-03 14:34:00,2024-11-03 16:13:00,99,43.6,Weekend,Emergency
CS3077,U058,V458,S039,2024-11-05 16:56:00,2024-11-05 18:20:00,84,24.53,Weekend,Regular
CS3078,U425,V087,S026,2024-11-18 06:51:00,2024-11-18 07:40:00,49,40.78,Weekend,Emergency
CS3079,U085,V306,S003,2024-11-03 21:49:00,2024-11-03 22:19:00,30,11.22,Weekday,Emergency
CS3080,U119,V430,S066,2024-11-25 06:46:00,2024-11-25 08:39:00,113,83.54,Weekday,Emergency
CS3081,U057,V182,S029,2024-11-06 19:25:00,2024-11-06 20:40:00,75,31.74,Weekend,Regular
CS3082,U245,V419,S082,2024-11-06 06:05:00,2024-11-06 08:02:00,117,54.33,Weekday,Emergency
CS3083,U404,V435,S094,2024-11-09 20:49:00,2024-11-09 22:48:00,119,43.05,Weekday,Occasional
CS3084,U242,V088,S068,2024-11-19 17:37:00,2024-11-19 18:30:00,53,13.65,Weekend,Regular
CS3085,U453,V349,S097,2024-11-02 17:09:00,2024-11-02 19:02:00,113,55.58,Weekend,Occasional
CS3086,U442,V492,S005,2024-11-03 12:02:00,2024-11-03 13:09:00,67,29.5,Weekday,Regular
CS3087,U015,V407,S047,2024-11-25 07:14:00,2024-11-25 08:19:00,65,36.32,Weekend,Regular
CS3088,U194,V422,S049,2024-11-06 18:00:00,2024-11-06 19:24:00,84,63.39,Weekend,Regular
CS3089,U032,V053,S097,2024-11-18 14:33:00,2024-11-18 16:00:00,87,34.65,Weekday,Occasional
CS3090,U325,V360,S076,2024-11-01 11:04:00,2024-11-01 12:06:00,62,39.3,Weekday,Regular
CS3091,U455,V359,S021,2024-11-07 20:07:00,2024-11-07 21:58:00,111,65.83,Weekday,Occasional
CS3092,U112,V368,S078,2024-11-04 15:29:00,2024-11-04 16:49:00,80,43.64,Weekend,Regular
CS3093,U186,V426,S005,2024-11-24 18:45:00,2024-11-24 19:30:00,45,27.62,Weekend,Regular
CS3094,U132,V039,S085,2024-11-11 22:03:00,2024-11-11 23:05:00,62,19.68,Weekend,Emergency
CS3095,U492,V203,S016,2024-11-11 17:13:00,2024-11-11 17:48:00,35,22.58,Weekend,Emergency
CS3096,U304,V372,S013,2024-11-09 15:44:00,2024-11-09 16:20:00,36,28.47,Weekend,Occasional
CS3097,U422,V343,S083,2024-11-27 11:58:00,2024-11-27 13:00:00,62,28.53,Weekday,Emergency
CS3098,U488,V013,S032,2024-11-07 18:42:00,2024-11-07 19:25:00,43,39.01,Weekday,Emergency
CS3099,U193,V020,S003,2024-11-01 12:50:00,2024-11-01 14:18:00,88,30.83,Weekend,Occasional
CS3100,U382,V353,S033,2024-11-09 22:40:00,2024-11-09 23:57:00,77,62.09,Weekday,Occasional
CS3101,U057,V132,S075,2024-11-07 21:51:00,2024-11-07 22:26:00,35,22.22,Weekend,Regular
CS3102,U310,V244,S090,2024-11-28 16:22:00,2024-11-28 17:16:00,54,39.5,Weekend,Occasional
CS3103,U097,V118,S067,2024-11-04 18:56:00,2024-11-04 20:47:00,111,58.37,Weekday,Occasional
CS3104,U278,V076,S038,2024-11-03 15:50:00,2024-11-03 16:53:00,63,48.41,Weekday,Regular
CS3105,U201,V039,S047,2024-11-13 17:43:00,2024-11-13 18:42:00,59,21.86,Weekday,Occasional
CS3106,U461,V197,S037,2024-11-26 22:20:00,2024-11-26 23:56:00,96,50.94,Weekday,Emergency
CS3107,U212,V381,S049,2024-11-11 20:34:00,2024-11-11 22:18:00,104,71.0,Weekday,Emergency
CS3108,U004,V171,S069,2024-11-05 11:54:00,2024-11-05 13:25:00,91,53.18,Weekday,Regular
CS3109,U080,V433,S051,2024-11-16 07:11:00,2024-11-16 09:06:00,115,78.73,Weekday,Occasional
CS3110,U323,V375,S048,2024-11-05 10:36:00,2024-11-05 12:32:00,116,45.04,Weekday,Emergency
CS3111,U180,V290,S097,2024-11-23 13:34:00,2024-11-23 15:33:00,119,57.35,Weekday,Occasional
CS3112,U377,V054,S087,2024-11-21 20:35:00,2024-11-21 22:08:00,93,76.52,Weekend,Occasional
CS3113,U338,V477,S018,2024-11-23 09:50:00,2024-11-23 11:32:00,102,67.02,Weekday,Regular
CS3114,U032,V361,S009,2024-11-12 06:34:00,2024-11-12 07:10:00,36,25.25,Weekday,Occasional
CS3115,U443,V176,S047,2024-11-21 16:20:00,2024-11-21 17:36:00,76,62.39,Weekday,Emergency
CS3116,U243,V041,S023,2024-11-08 16:35:00,2024-11-08 17:27:00,52,16.33,Weekday,Occasional
CS3117,U258,V416,S047,2024-11-28 16:51:00,2024-11-28 17:57:00,66,24.83,Weekday,Regular
CS3118,U127,V244,S017,2024-11-12 15:18:00,2024-11-12 16:09:00,51,41.53,Weekend,Regular
CS3119,U375,V220,S100,2024-11-04 10:55:00,2024-11-04 11:53:00,58,32.4,Weekend,Occasional
CS3120,U358,V041,S038,2024-11-13 21:53:00,2024-11-13 23:41:00,108,40.68,Weekend,Occasional
CS3121,U394,V274,S070,2024-11-25 16:54:00,2024-11-25 18:46:00,112,45.58,Weekday,Occasional
CS3122,U478,V090,S039,2024-11-02 18:25:00,2024-11-02 19:22:00,57,21.61,Weekday,Emergency
CS3123,U333,V249,S008,2024-11-13 22:46:00,2024-11-14 00:36:00,110,69.83,Weekend,Occasional
CS3124,U097,V109,S098,2024-11-01 12:26:00,2024-11-01 13:45:00,79,51.97,Weekend,Regular
CS3125,U270,V216,S031,2024-11-28 13:56:00,2024-11-28 15:16:00,80,29.89,Weekday,Regular
CS3126,U437,V296,S082,2024-11-22 13:50:00,2024-11-22 14:44:00,54,25.96,Weekend,Regular
CS3127,U481,V313,S044,2024-11-02 19:35:00,2024-11-02 20:22:00,47,33.52,Weekday,Emergency
CS3128,U484,V036,S076,2024-11-28 14:40:00,2024-11-28 16:00:00,80,77.44,Weekday,Emergency
CS3129,U356,V026,S068,2024-11-06 16:39:00,2024-11-06 17:10:00,31,28.48,Weekend,Regular
CS3130,U041,V162,S071,2024-11-08 06:54:00,2024-11-08 08:35:00,101,78.69,Weekday,Regular
CS3131,U432,V496,S042,2024-11-22 08:30:00,2024-11-22 09:35:00,65,24.24,Weekend,Emergency
CS3132,U356,V089,S019,2024-11-10 09:04:00,2024-11-10 10:25:00,81,57.12,Weekend,Emergency
CS3133,U305,V454,S046,2024-11-21 14:53:00,2024-11-21 16:44:00,111,45.43,Weekday,Occasional
CS3134,U363,V072,S052,2024-11-05 14:05:00,2024-11-05 16:05:00,120,34.46,Weekday,Occasional
CS3135,U183,V415,S095,2024-11-05 09:01:00,2024-11-05 09:35:00,34,30.01,Weekday,Regular
CS3136,U480,V438,S034,2024-11-24 22:10:00,2024-11-24 23:36:00,86,49.79,Weekday,Emergency
CS3137,U433,V426,S009,2024-11-26 08:55:00,2024-11-26 10:47:00,112,74.48,Weekend,Occasional
CS3138,U109,V175,S089,2024-11-26 20:22:00,2024-11-26 21:26:00,64,16.98,Weekday,Emergency
CS3139,U271,V160,S013,2024-11-15 15:27:00,2024-11-15 16:57:00,90,46.43,Weekday,Regular
CS3140,U294,V420,S019,2024-11-07 14:36:00,2024-11-07 15:34:00,58,26.2,Weekday,Emergency
CS3141,U300,V374,S036,2024-11-23 12:38:00,2024-11-23 14:16:00,98,37.18,Weekday,Regular
CS3142,U291,V282,S032,2024-11-28 16:14:00,2024-11-28 17:23:00,69,45.23,Weekend,Regular
CS3143,U359,V344,S047,2024-11-06 21:19:00,2024-11-06 23:15:00,116,70.92,Weekday,Emergency
CS3144,U456,V421,S048,2024-11-11 20:09:00,2024-11-11 20:43:00,34,20.59,Weekend,Emergency
CS3145,U282,V169,S065,2024-11-26 21:25:00,2024-11-26 22:37:00,72,28.55,Weekend,Regular
CS3146,U456,V167,S076,2024-11-13 18:07:00,2024-11-13 18:44:00,37,14.13,Weekday,Occasional
CS3147,U179,V498,S034,2024-11-06 20:29:00,2024-11-06 20:59:00,30,12.52,Weekday,Occasional
CS3148,U358,V096,S070,2024-11-18 06:50:00,2024-11-18 08:05:00,75,49.69,Weekday,Occasional
CS3149,U393,V045,S006,2024-11-15 08:43:00,2024-11-15 10:16:00,93,53.79,Weekend,Regular
CS3150,U281,V188,S034,2024-11-25 09:09:00,2024-11-25 11:02:00,113,79.18,Weekday,Emergency
CS3151,U062,V349,S075,2024-11-13 14:06:00,2024-11-13 15:36:00,90,49.13,Weekend,Occasional
CS3152,U345,V015,S074,2024-11-17 14:42:00,2024-11-17 15:31:00,49,21.02,Weekend,Occasional
CS3153,U177,V037,S082,2024-11-07 15:59:00,2024-11-07 17:17:00,78,26.56,Weekday,Occasional
CS3154,U488,V185,S049,2024-11-06 06:42:00,2024-11-06 07:14:00,32,17.51,Weekend,Occasional
CS3155,U348,V263,S051,2024-11-04 22:14:00,2024-11-04 23:55:00,101,41.83,Weekday,Emergency
CS3156,U113,V019,S041,2024-11-14 11:35:00,2024-11-14 12:55:00,80,49.88,Weekday,Occasional
CS3157,U191,V335,S022,2024-11-07 18:10:00,2024-11-07 19:58:00,108,44.73,Weekday,Emergency
CS3158,U274,V094,S005,2024-11-28 13:29:00,2024-11-28 14:25:00,56,43.14,Weekday,Occasional
CS3159,U072,V337,S011,2024-11-06 08:43:00,2024-11-06 09:26:00,43,37.8,Weekday,Regular
CS3160,U238,V371,S058,2024-11-26 17:55:00,2024-11-26 18:32:00,37,17.74,Weekend,Regular
CS3161,U499,V232,S086,2024-11-13 15:40:00,2024-11-13 16:39:00,59,33.84,Weekend,Emergency
CS3162,U161,V368,S084,2024-11-06 06:27:00,2024-11-06 08:16:00,109,57.0,Weekend,Regular
CS3163,U405,V284,S008,2024-11-13 13:17:00,2024-11-13 14:53:00,96,34.24,Weekend,Regular
CS3164,U385,V040,S071,2024-11-16 14:06:00,2024-11-16 14:56:00,50,34.78,Weekend,Emergency
