station name,street address,city,state,zip,ev level1 evse num,ev level2 evse num,ev dc fast count,ev network,ev connector types,access code,facility type,total_chargers,has_level1,has_level2,has_dc_fast,zip_code,county_name,electricity_rate_per_kwh,rate_tier_x,rate_per_kwh,rate_tier_y
"Patel & Chirag Motel 6 (Auburn, CA)",1819 Auburn Ravine Rd,Auburn,CA,95603,0.0,0.0,4.0,Electrify America,CHADEMO J1772COMBO,public,,4.0,False,False,True,,,,,,
FJUHSD BPHS 1,8833 academy dr,Buena Park,CA,90621,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTA CLARITA CYN CNTRY CC4,18410 Sierra Hwy,Santa Clarita,CA,91351,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
San Luis Obispo Public Market - Tesla Supercharger,3897 South Higuera St,San Luis Obispo,CA,93401,0.0,0.0,20.0,Tesla,TESLA,public,SHOPPING_CENTER,20.0,False,False,True,,,,,,
Bravo Farms - Tesla Supercharger,33341 Bernard Drive,Kettleman City,CA,93239,0.0,0.0,55.0,Tesla,TESLA,public,PARKING_LOT,55.0,False,False,True,,,,,,
"Soledad, CA - Front Street - Tesla Supercharger",100 Front Street,Soledad,CA,93960,0.0,0.0,8.0,Tesla,TESLA,public,GAS_STATION,8.0,False,False,True,,,,,,
CBU COLONY 2,8432 Magnolia Avenue,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU COLONY 1,8432 Magnolia Avenue,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
IRVINE  CO  OFC WFP P5 04,401 B St,San Diego,CA,92101,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
META MPK10-01,1 Hacker Way Building 10,Menlo Park,CA,94025,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CPTSTATION13 STATION 3,4305 Third Ave,San Diego,CA,92103,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CPTSTATION13 STATION 4,4305 Third Ave,San Diego,CA,92103,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CPTSTATION13 STATION 5,4305 Third Ave,San Diego,CA,92103,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
"Target T1383 (Fullerton, CA)",1893 W MALVERN AVE,FULLERTON,CA,92833,0.0,0.0,4.0,Electrify America,CHADEMO J1772COMBO,public,,4.0,False,False,True,,,,,,
Reuben H. Fleet Science Center,1875 El Prado,San Diego,CA,92101,0.0,3.0,0.0,Blink Network,J1772,public,,3.0,False,True,False,,,,,,
The Arbors L1 & L2,2535 West Hillcrest Drive,Thousand Oaks,CA,91320,0.0,2.0,0.0,Blink Network,J1772,public,,2.0,False,True,False,,,,,,
The Arbors R1 & R2,2535 West Hillcrest Drive,Thousand Oaks,CA,91320,0.0,1.0,0.0,Blink Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF ANAHEIM AWT L1 P5 5 7,201 South Anaheim Blvd.,Anaheim,CA,92805,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CITY OF ANAHEIM AWT L3 GATEWAY,201 S Anaheim Blvd,Anaheim,CA,92805,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MTS CHARGER 4,140 Yolano Dr,Vallejo,CA,94589,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
The Platform - Tesla Supercharger,8850 Washington Boulevard,Culver City,CA,90232,0.0,0.0,8.0,Tesla,TESLA,public,PARKING_GARAGE,8.0,False,False,True,,,,,,
MOTIVE CORONA MIS CORONA 1,755 Trademark Cir,Corona,CA,92879,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA MEI 125-1,125B E Commercial St,Anaheim,CA,92801,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA NEWHOPE 1-2,17260 Newhope St,Fountain Valley,CA,92708,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA NEWHOPE 3-4,17260 Newhope St,Fountain Valley,CA,92708,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA NEWHOPE 5-6,17260 Newhope St,Fountain Valley,CA,92708,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA MEI 125-2,125B E Commercial St,Anaheim,CA,92801,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA DS 1074,18231 Stoddard Wells Rd,Victorville,CA,92394,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA MIS CORONA 2,755 Trademark Cir,Corona,CA,92879,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MOTIVE CORONA MEI125-3,125B E Commercial St,Anaheim,CA,92801,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
HOMEWOODSTSC STATION 2,28700 Newhall Ranch Rd,Santa Clarita,CA,91355,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
HOMEWOODSTSC STATION 1,28700 Newhall Ranch Rd,Santa Clarita,CA,91355,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
ELAN MENLO PARK GUEST1,3645 Haven Ave,Menlo Park,CA,94025,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
ELAN MENLO PARK GUEST2,3645 Haven Ave,Menlo Park,CA,94025,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
ASCENTRIS PINNACLE 2,10920 Via Frontera,San Diego,CA,92127,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
ASCENTRIS PINNACLE 1,10920 Via Frontera,San Diego,CA,92127,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
HOMEWOODSTSC STATION 3,28700 Newhall Ranch Rd,Santa Clarita,CA,91355,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE3,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE2,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE5,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE6,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE1,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE10,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE 8,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE4,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE9,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD 18TH EYE7,1600 18th St,Bakersfield,CA,93301,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
RC CIVIC CENTER VISITOR LOT CH,10500 Civic Center Dr,Rancho Cucamonga,CA,91730,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
VVC AUTO VVC 54,18422 Bear Valley Rd,Victorville,CA,92395,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU HSC 1,3532 Monroe St,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU HSC 2,3532 Monroe St,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU JAMES 1,8432 Magnolia Ave,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR POLLOCK P. DC,6529 Pony Express Trail,Pollock Pines,CA,95726,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
AXIS 2300 EV 2,2300 Dupont Dr,Irvine,CA,92612,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
AXIS 2300 EV1,2300 Dupont Dr,Irvine,CA,92612,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
DC CORRIDOR GROVELAND M DC1,18990 CA-120,Groveland,CA,95321,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
"Irvine Spectrum (Irvine, CA)",670 Spectrum Center Dr,Irvine,CA,92618,0.0,0.0,6.0,Electrify America,CHADEMO J1772COMBO,public,,6.0,False,False,True,,,,,,
IRVINE  CO  OFC 350 SPECTRUM 05,22085 Irvine Center Dr,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
IRVINE  CO  OFC 150 SPECTRUM 05,22213 Irvine Center Dr,Irvine,CA,92618,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 31,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 32,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 16,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 5,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 6,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 21,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 24,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 29,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 23,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 34,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 8,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 27,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 26,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 17,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 6,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 14,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 22,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 25,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 30,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 33,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATAION 7,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 19,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 20,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 4,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 15,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 13,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 3,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 18,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 28,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 13,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATION 9,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 11,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 8,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 12,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 10,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 9,3155 Olsen Drive,San Jose,CA,95128,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 7,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P1 STATAION 6,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SFBU STATION 5,161 Mission Falls Lane,Fremont,CA,94539,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
SFBU STATION 4,161 Mission Falls Lane,Fremont,CA,94539,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
SFBU STATION 6,161 Mission Falls Lane,Fremont,CA,94539,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
SFBU STATION 10,161 Mission Falls Lane,Fremont,CA,94539,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SFBU STATION 9,161 Mission Falls Lane,Fremont,CA,94539,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW B1 STATION 11,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW B1 STATION 9,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW B1 STATION 6,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW B1 STATION 5,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW B1 STATION 7,3162 Olin Ave,San Jose,CA,95117,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
SANTANA ROW B1 STATION 12,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW B1 STATION 8,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU JAMES 2,8432 Magnolia Ave,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU LANCER PALMS 1,8471 Magnolia Ave,Riverside,CA,92504,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR GROVELAND M DC2,18990 CA-120,Groveland,CA,95321,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
S. CREEK BMW STATION 1,4343 Stevens Creek Blvd,Santa Clara,CA,95051,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
S. CREEK BMW STATION 2,4343 Stevens Creek Blvd,Santa Clara,CA,95051,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CITY OF ORANGE CITY HALL 01,300 E Chapman Ave,Orange,CA,92866,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
META BUR103-05,312 Airport Blvd.,Burlingame,CA,94010,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
SANTANA ROW P2 STATION 14,3162 Olin Ave,San Jose,CA,95117,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MCFARLAND EV COM EV 2,132 Industrial St,McFarland,CA,93250,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MCFARLAND EV COM EV 1,132 Industrial St,McFarland,CA,93250,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
MCFARLAND EV COM EV 3,100 Industrial St,McFarland,CA,93250,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU MAG XING2,8775 Magnolia Ave,Riverside,CA,92503,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CBU MAG XING1,8775 Magnolia Ave,Riverside,CA,92503,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CITY OF RIALTO CITY HALL,150 S Palm Ave,Rialto,CA,92376,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CalTrans - Bishop,500 S Main St,Bishop,CA,93514,0.0,0.0,1.0,Non-Networked,CHADEMO J1772COMBO,public,PARKING_LOT,1.0,False,False,True,,,,,,
Hyatt Regency Sacramento,1209 L St,Sacramento,CA,95814,0.0,20.0,0.0,Non-Networked,J1772,public,HOTEL,20.0,False,True,False,,,,,,
California Dept of Real Estate,1651 Exposition Blvd,Sacramento,CA,95815,0.0,2.0,0.0,Non-Networked,J1772,public,MUNI_GOV,2.0,False,True,False,,,,,,
SMUD Customer Parking Lot,6422 S St,Sacramento,CA,95817,0.0,2.0,0.0,Non-Networked,J1772,public,PARKING_LOT,2.0,False,True,False,,,,,,
Diamond Hills Plaza - Tesla Supercharger,2785 South Diamond Bar Boulevard,Diamond Bar,CA,91765,0.0,0.0,24.0,Tesla,TESLA,public,SHOPPING_CENTER,24.0,False,False,True,,,,,,
ADA EV TEST STN WARM SPRINGS 12,45193 Warm Springs Blvd,Fremont,CA,94539,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CITY OF RIALTO FITNESS CENTER,1245 S Riverside Ave,Rialto,CA,92376,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CITY OF BKRSFLD PARK@RVRWALK2,11200 Stockdale Hwy,Bakersfield,CA,93311,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD PARK@RVRWALK1,11200 Stockdale Hwy,Bakersfield,CA,93311,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD PARK@RVRWALK3,11200 Stockdale Hwy,Bakersfield,CA,93311,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF BKRSFLD PARK@RVRWALK4,11200 Stockdale Hwy,Bakersfield,CA,93311,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
HAIDLENFORD HAIDLENFORD,1355 CA-120,Oakdale,CA,95361,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
IRVINE  CO  OFC 225 BROADWAY 02,225 Broadway,San Diego,CA,92101,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
IRVINE  CO  OFC 225 BROADWAY 03,225 Broadway,San Diego,CA,92101,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
IRVINE  CO  OFC 225 BROADWAY 01,225 Broadway,San Diego,CA,92101,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
"Vestar Shops at Rossmoor (Seal Beach, CA)",12489 Seal Beach Blvd,Seal Beach,CA,90740,0.0,0.0,4.0,Electrify America,CHADEMO J1772COMBO,public,,4.0,False,False,True,,,,,,
Gateway Center - Tesla Supercharger,21001  San Ramon Valley Boulevard,San Ramon,CA,94583,0.0,0.0,16.0,Tesla,TESLA,public,SHOPPING_CENTER,16.0,False,False,True,,,,,,
Soaring Way - Tesla Supercharger,Soaring Way,Truckee,CA,96161,0.0,0.0,12.0,Tesla,TESLA,public,GROCERY,12.0,False,False,True,,,,,,
Foothill High School,9733 Deschutes Rd,Palo Cedro,CA,96073,0.0,4.0,0.0,EV Connect,J1772,public,,4.0,False,True,False,,,,,,
DOT District 3,703 B Street,Marysville,CA,95901,0.0,16.0,0.0,EV Connect,J1772,public,,16.0,False,True,False,,,,,,
Ziggurat Garage,707 3rd St,West Sacramento,CA,95605,0.0,2.0,0.0,EV Connect,J1772,public,,2.0,False,True,False,,,,,,
DGS Lot 60,450 N St,Sacramento,CA,95814,0.0,8.0,0.0,EV Connect,J1772,public,,8.0,False,True,False,,,,,,
DGS Lot 55,800 Q ST,Sacramento,CA,95811,0.0,4.0,0.0,EV Connect,J1772,public,,4.0,False,True,False,,,,,,
Dutton Motor Company,8201 Auto Dr,Riverside,CA,92504,0.0,1.0,1.0,Blink Network,J1772 J1772COMBO,public,,2.0,False,True,True,,,,,,
SCP EAST NO.PARKVALET 05,3333 Bristol St,Costa Mesa,CA,92626,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR NUGGET L2,130 Browns Valley Pkwy,Vacaville,CA,95688,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TSM TSM 1 - TSM 2,1641-1647 S Bradley Rd,Santa Maria,CA,93454,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TSM TSM 3 - TSM 4,1643 S Bradley Rd,Santa Maria,CA,93454,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TSM TSM 7 - TSM 8,1643 S Bradley Rd,Santa Maria,CA,93454,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TSM TSM 9 - TSM 10,1643 S Bradley Rd,Santa Maria,CA,93454,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TSM TSM 11 - TSM 12,1643 S Bradley Rd,Santa Maria,CA,93454,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TSM TSM 13 - TSM 14,1643 S Bradley Rd,Santa Maria,CA,93454,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
STA 2 STATION 2 P2,2850 S Delaware St,San Mateo,CA,94403,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
DC CORRIDOR RUSH CREEK DC,34021 CA-120,Groveland,CA,95321,0.0,0.0,1.0,ChargePoint Network,CHADEMO J1772COMBO,public,,1.0,False,False,True,,,,,,
CPEX SAN DIEGO CAC 1,1600 Pacific Hwy,San Diego,CA,92101,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
BLOCK C GARAGE BLOCK C #1,250 North City Drive,San Marcos,CA,92078,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TARGET T2408 STATION 3,2185 Bronze Star Dr,Woodland,CA,95776,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
TARGET T2408 STATION 2,2185 Bronze Star Dr,Woodland,CA,95776,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
TARGET T2408 STATION 1,2185 Bronze Star Dr,Woodland,CA,95776,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
CITY OF RIALTO METRO PARKING 1,290 S Palm Ave,Rialto,CA,92376,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
CITY OF RIALTO METRO PARKING 2,290 S Palm Ave,Rialto,CA,92376,0.0,1.0,0.0,ChargePoint Network,J1772,public,,1.0,False,True,False,,,,,,
FORTIRWINDPW SJA-242-01,230 C Ave,Fort Irwin,CA,92310,0.0,2.0,0.0,ChargePoint Network,J1772,public,,2.0,False,True,False,,,,,,
